tournament_round_id,hole,umap_1,umap_2,par,yards,adj_field_dk_avg,.cluster,hole_category
2017098_1_1,17,-8.780694007873535,-2.951591730117798,3,223,0.4270519020039688,2,hard
2017098_1_1,18,-2.149183988571167,-10.087458610534668,4,507,0.44371856867063547,2,hard
2017098_2_2,1,4.252132892608643,8.111842155456543,5,525,2.6182861489653697,3,easy
2017098_2_2,2,6.867131233215332,-1.790296196937561,4,418,0.8063203369995579,1,medium
2017098_2_2,3,-3.144695997238159,-11.587435722351074,4,489,0.34050837118759203,2,hard
2017098_2_2,4,5.377407550811768,-4.081115245819092,4,429,0.7336707643499851,1,medium
2017098_2_2,5,2.231858730316162,1.7144209146499634,4,339,0.9003374310166519,1,medium
2017098_2_2,6,-8.628793716430664,7.022330284118652,3,177,1.0157220464012673,1,medium
2017098_2_2,7,2.692472457885742,-3.4266629219055176,4,409,0.6652946959739168,2,hard
2017098_2_2,8,-12.833260536193848,3.0784852504730225,3,190,0.6909357216149424,2,hard
2017098_2_2,9,1.059341549873352,-4.952544689178467,4,424,0.5712776019568228,2,hard
2017098_2_2,10,4.247570514678955,-8.593791961669922,4,477,0.6140126446918656,2,hard
2017098_2_2,11,10.509235382080078,2.820981025695801,4,414,0.9858075164867374,1,medium
2017098_2_2,12,1.9767049551010132,11.003447532653809,5,553,1.8960639267431476,3,easy
2017098_2_2,13,-8.13235855102539,-4.501742362976074,3,212,0.29777332845254934,2,hard
2017098_2_2,14,8.943646430969238,-5.260344982147217,4,451,0.7892263199055407,1,medium
2017098_2_2,15,-11.123688697814941,4.325022220611572,3,179,0.7764058070850279,1,medium
2017098_2_2,16,4.705326557159424,-12.349428176879883,4,433,0.5370895677687886,2,hard
2017098_2_2,17,-0.7262691855430603,15.580820083618164,5,564,1.3832434139226348,1,medium
2017098_2_2,18,5.028866767883301,-4.416118144989014,4,431,0.7123032429824638,1,medium
2017098_1_3,1,-1.0130069255828857,-5.243612289428711,4,422,0.48482495981642304,2,hard
2017098_1_3,2,-1.3534729480743408,14.761138916015625,5,580,1.429946911035935,3,easy
2017098_1_3,3,1.5717273950576782,-4.569213390350342,4,418,0.6006786183530084,2,hard
2017098_1_3,4,3.204346179962158,14.146638870239258,5,597,1.283605447621301,1,medium
2017098_1_3,5,-14.156665802001953,3.28476619720459,3,206,0.6799469110359352,2,hard
2017098_1_3,6,6.336007118225098,2.654843807220459,4,400,1.0031176427432522,1,medium
2017098_1_3,7,8.179854393005371,-9.3021879196167,4,444,0.6555566671334963,2,hard
2017098_1_3,8,-10.218994140625,-2.722644567489624,3,208,0.4909225207920328,2,hard
2017098_1_3,9,3.877772808074951,3.806048631668091,4,377,1.1128737403042277,1,medium
2017098_1_3,10,-0.6077814698219299,-9.906769752502441,4,487,0.45433715493837423,2,hard
2017098_1_3,11,8.681711196899414,-5.239473819732666,4,467,0.7958005695725205,1,medium
2017098_1_3,12,-1.8371336460113525,12.431396484375,5,593,1.5640932524993498,3,easy
2017098_1_3,13,8.838932991027832,2.8653876781463623,4,442,1.0701908134749596,1,medium
2017098_1_3,14,1.0137907266616821,11.58968734741211,5,547,1.783605447621301,3,easy
2017098_1_3,15,-10.480090141296387,6.3040666580200195,3,188,0.887263984206667,1,medium
2017098_1_3,16,-3.548976421356201,-12.42999267578125,4,489,0.3201908134749596,2,hard
2017098_1_3,17,-9.033246040344238,-2.6874606609344482,3,223,0.45433715493837423,2,hard
2017098_1_3,18,-2.150566816329956,-10.086103439331055,4,507,0.4421420329871547,2,hard
2017098_1_4,1,-1.0467499494552612,-5.245995044708252,4,422,0.4826533617842488,2,hard
2017098_1_4,2,4.405580520629883,14.554841995239258,5,580,1.1759866951175821,1,medium
2017098_1_4,3,10.857293128967285,1.6165584325790405,4,418,0.9359866951175821,1,medium
2017098_1_4,4,-2.189688205718994,12.373916625976563,5,597,1.4426533617842487,3,easy
2017098_1_4,5,-13.1904935836792,5.542851448059082,3,206,0.7959866951175821,1,medium
2017098_1_4,6,4.1670684814453125,4.666658401489258,4,400,1.1559866951175821,1,medium
2017098_1_4,7,0.4500742554664612,-12.984149932861328,4,444,0.40265336178424876,2,hard
2017098_1_4,8,-7.80562162399292,-4.813004970550537,3,208,0.26932002845091546,2,hard
2017098_1_4,9,1.1302738189697266,4.954855442047119,4,377,1.315986695117582,1,medium
2017098_1_4,10,-3.0041122436523438,-12.130669593811035,4,487,0.3359866951175821,2,hard
2017098_1_4,11,8.042534828186035,-6.26866340637207,4,467,0.7559866951175821,1,medium
2017098_1_4,12,2.832336664199829,13.993919372558594,5,593,1.3426533617842489,1,medium
2017098_1_4,13,7.056504726409912,-10.255452156066895,4,442,0.6159866951175821,2,hard
2017098_1_4,14,1.2169699668884277,11.418444633483887,5,547,1.815986695117582,3,easy
2017098_1_4,15,-11.99715518951416,-0.7313288450241089,3,188,0.5693200284509154,2,hard
2017098_1_4,16,6.052664279937744,-6.784090995788574,4,489,0.7426533617842488,1,medium
2017098_1_4,17,-9.470911026000977,-0.165920227766037,3,223,0.6293200284509154,2,hard
2017098_1_4,18,-3.4569239616394043,-11.023666381835937,4,507,0.3359866951175821,2,hard
2017098_2_1,1,4.7396559715271,8.57111930847168,5,525,2.4687196595731655,3,easy
2017098_2_1,2,0.26897698640823364,-4.8091301918029785,4,418,0.5478863262398324,2,hard
2017098_2_1,3,-6.351073265075684,-11.697319984436035,4,489,0.12288632623983242,2,hard
